field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,274576,0,579.00,344.51,1.00,144.02,UT,2010
ADRGRISKMORTALITY,274576,0,4.00,1.42,0.00,0.80,UT,2010
ADRGSEV,274576,0,4.00,1.81,0.00,0.89,UT,2010
AGE,274375,201,105.00,37.36,0.00,28.18,UT,2010
AGEDAY,57591,216985,364.00,10.41,0.00,46.27,UT,2010
AGEMONTH,66037,208539,131.00,7.59,0.00,23.05,UT,2010
AMONTH,274576,0,12.00,6.46,1.00,3.42,UT,2010
ATYPE,268533,6043,5.00,2.59,1.00,0.97,UT,2010
AWEEKEND,274576,0,1.00,0.18,0.00,0.39,UT,2010
DIED,272833,1743,1.00,0.01,0.00,0.11,UT,2010
DISPUB04,272833,1743,70.00,2.93,1.00,8.30,UT,2010
DISPUNIFORM,272833,1743,99.00,1.99,1.00,2.71,UT,2010
DQTR,274576,0,4.00,2.49,1.00,1.11,UT,2010
DRG,274576,0,999.00,617.20,1.00,256.78,UT,2010
DRG24,274576,0,579.00,344.67,1.00,143.94,UT,2010
DRGVER,274576,0,28.00,27.24,27.00,0.43,UT,2010
DRG_NoPOA,274576,0,999.00,609.09,1.00,255.09,UT,2010
DXCCS1,274501,75,670.00,199.81,1.00,132.03,UT,2010
DXCCS2,252942,21634,670.00,182.18,1.00,151.90,UT,2010
DXCCS3,212993,61583,670.00,188.44,1.00,160.46,UT,2010
DXCCS4,182303,92273,670.00,188.23,1.00,167.16,UT,2010
DXCCS5,155860,118716,670.00,188.70,1.00,171.28,UT,2010
DXCCS6,133650,140926,670.00,188.95,1.00,172.93,UT,2010
DXCCS7,113364,161212,670.00,187.68,1.00,171.40,UT,2010
DXCCS8,91397,183179,670.00,187.54,1.00,169.85,UT,2010
DXCCS9,73111,201465,670.00,188.49,1.00,170.06,UT,2010
DaysToEvent,229030,45546,18625.00,15423.03,11733.00,1743.44,UT,2010
E_CCS1,33652,240924,2621.00,2485.04,662.00,482.19,UT,2010
E_CCS2,26140,248436,2621.00,2493.85,662.00,466.86,UT,2010
E_CCS3,17020,257556,2621.00,2575.61,662.00,292.30,UT,2010
E_CCS4,4976,269600,2621.00,2576.63,662.00,286.57,UT,2010
E_CCS5,1363,273213,2621.00,2611.01,662.00,129.67,UT,2010
E_CCS6,115,274461,2621.00,2619.12,2603.00,2.50,UT,2010
E_CCS7,17,274559,2621.00,2620.76,2620.00,0.44,UT,2010
FEMALE,274513,63,1.00,0.60,0.00,0.49,UT,2010
HCUP_ED,274576,0,4.00,0.34,0.00,0.57,UT,2010
HCUP_OS,274576,0,2.00,0.02,0.00,0.16,UT,2010
