field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,279504,0,579.00,344.19,1.00,141.72,UT,2008
ADRGRISKMORTALITY,279504,0,4.00,1.38,0.00,0.74,UT,2008
ADRGSEV,279504,0,4.00,1.75,0.00,0.86,UT,2008
AGE,279457,47,107.00,36.33,0.00,28.19,UT,2008
AGEDAY,61986,217518,364.00,10.64,0.00,46.20,UT,2008
AGEMONTH,70126,209378,131.00,6.79,0.00,21.68,UT,2008
AMONTH,279504,0,12.00,6.40,1.00,3.43,UT,2008
ATYPE,273092,6412,5.00,2.58,1.00,0.97,UT,2008
AWEEKEND,279504,0,1.00,0.19,0.00,0.39,UT,2008
DIED,278336,1168,1.00,0.01,0.00,0.11,UT,2008
DISPUB04,278336,1168,70.00,2.91,1.00,8.35,UT,2008
DISPUNIFORM,278336,1168,99.00,1.95,1.00,2.69,UT,2008
DQTR,279504,0,4.00,2.47,1.00,1.11,UT,2008
DRG,279504,0,999.00,612.72,1.00,254.35,UT,2008
DRG24,279504,0,579.00,343.87,1.00,141.91,UT,2008
DRGVER,279504,0,26.00,25.24,25.00,0.43,UT,2008
DRG_NoPOA,279504,0,999.00,610.56,1.00,253.91,UT,2008
DXCCS1,279470,34,670.00,197.35,1.00,125.93,UT,2008
DXCCS2,254934,24570,670.00,182.88,1.00,146.15,UT,2008
DXCCS3,208872,70632,670.00,189.84,1.00,159.26,UT,2008
DXCCS4,175544,103960,670.00,189.51,1.00,167.28,UT,2008
DXCCS5,147616,131888,670.00,189.45,1.00,170.64,UT,2008
DXCCS6,124938,154566,670.00,188.63,1.00,171.06,UT,2008
DXCCS7,105373,174131,670.00,186.87,1.00,169.38,UT,2008
DXCCS8,82336,197168,670.00,185.04,1.00,167.61,UT,2008
DXCCS9,64984,214520,670.00,185.29,1.00,167.34,UT,2008
E_CCS1,32523,246981,2621.00,2487.85,662.00,476.81,UT,2008
E_CCS2,25667,253837,2621.00,2495.95,662.00,462.58,UT,2008
E_CCS3,16488,263016,2621.00,2583.46,662.00,266.44,UT,2008
E_CCS4,1503,278001,2621.00,2408.21,662.00,605.05,UT,2008
E_CCS5,248,279256,2621.00,2382.60,662.00,639.58,UT,2008
E_CCS6,18,279486,2621.00,2509.11,662.00,461.00,UT,2008
HCUP_ED,279504,0,4.00,0.33,0.00,0.58,UT,2008
HCUP_OS,279504,0,2.00,0.02,0.00,0.16,UT,2008
HOSPBRTH,279504,0,1.00,0.20,0.00,0.40,UT,2008
Homeless,279504,0,1.00,0.00,0.00,0.01,UT,2008
LOS,279460,44,363.00,3.89,0.00,6.50,UT,2008
LOS_X,279504,0,1495.00,3.99,0.00,10.85,UT,2008
MDC,279504,0,25.00,11.33,0.00,5.32,UT,2008
MDC24,279504,0,25.00,11.37,0.00,5.30,UT,2008
MEDINCSTQ,269673,9831,4.00,2.46,1.00,1.09,UT,2008
NDX,279504,0,9.00,5.17,0.00,2.85,UT,2008
NECODE,279504,0,7.00,0.27,0.00,0.81,UT,2008
NEOMAT,279504,0,3.00,0.62,0.00,0.81,UT,2008
NPR,279504,0,6.00,1.42,0.00,1.59,UT,2008
PAY1,279171,333,6.00,2.64,1.00,1.15,UT,2008
PAY2,131694,147810,6.00,3.31,1.00,0.99,UT,2008
PL_CBSA,279141,363,2.00,1.80,0.00,0.52,UT,2008
PL_MSA1993,279141,363,1.00,0.74,0.00,0.44,UT,2008
PL_NCHS2006,279141,363,6.00,2.66,1.00,1.53,UT,2008
PL_RUCA10_2005,264202,15302,10.00,1.97,1.00,2.24,UT,2008
PL_RUCA2005,264202,15302,10.60,1.99,1.00,2.30,UT,2008
PL_RUCA4_2005,264202,15302,4.00,1.27,1.00,0.72,UT,2008
PL_RUCC2003,279141,363,9.00,2.65,1.00,1.52,UT,2008
PL_UIC2003,279141,363,12.00,2.74,1.00,2.04,UT,2008
PL_UR_CAT4,279141,363,4.00,2.19,1.00,0.56,UT,2008
PRCCS1,177273,102231,231.00,122.93,1.00,53.69,UT,2008
PRCCS2,103511,175993,231.00,123.59,1.00,56.88,UT,2008
PRCCS3,55060,224444,231.00,120.66,1.00,61.54,UT,2008
PRCCS4,29943,249561,231.00,119.25,1.00,68.01,UT,2008
PRCCS5,17885,261619,231.00,124.28,1.00,74.37,UT,2008
PRCCS6,11880,267624,231.00,125.11,1.00,75.50,UT,2008
PROCTYPE,279504,0,1.00,0.63,0.00,0.48,UT,2008
PSTCO2,279143,361,72127.00,47793.70,1003.00,6575.37,UT,2008
RACE,256656,22848,6.00,1.34,1.00,0.89,UT,2008
ZIPINC_QRTL,269673,9831,4.00,2.68,1.00,0.93,UT,2008
AYEAR,279504,0,2008.00,2007.99,2004.00,0.09,UT,2008
DMONTH,279504,0,12.00,6.42,1.00,3.43,UT,2008
BMONTH,279501,3,12.00,6.50,1.00,3.41,UT,2008
